,Age,Age_group,Education,Marital_Status,Income,Children,Dt_Customer,Recency,Wines,Fruits,Meat,Fish,Sweet,Gold,Total_Spending,NumDeals,NumWeb,NumCatalog,NumStore,NumWebVisits,Total_Purchases,Avg_spend,Cmp3,Cmp4,Cmp5,Cmp1,Cmp2,Complain,Response,Campaign_Accepted
733,65,Elderly,Postgraduate,Divorced,45072.0,3,2013-10-16,74,144,2,99,7,2,30,284,5,6,1,4,8,11,2.2,0,0,0,0,0,0,0,0
734,40,Middle Age,Graduate,Divorced,89694.0,2,2013-10-09,22,1126,28,211,37,28,42,1472,3,4,3,4,5,11,3.6666666666666665,0,1,1,1,0,0,0,3
735,65,Elderly,Graduate,Married,72025.0,0,2014-04-29,46,967,0,617,43,50,0,1677,1,4,8,13,2,25,25.0,0,1,1,1,0,0,1,4
736,40,Middle Age,Graduate,Married,67432.0,1,2013-03-29,69,432,79,341,177,136,170,1335,2,8,5,4,4,17,8.5,0,0,0,0,0,0,0,0
737,62,Adult,Postgraduate,Married,70545.0,1,2014-06-03,29,138,39,63,55,18,21,334,1,4,1,7,2,12,12.0,0,0,0,0,0,0,0,0
738,24,Young Adult,Basic,Married,17487.0,1,2013-03-18,37,0,0,1,7,4,6,18,1,1,0,2,7,3,3.0,0,0,0,0,0,0,0,0
739,43,Middle Age,Graduate,Married,62882.0,1,2012-08-09,26,509,133,497,78,24,97,1338,2,7,5,6,4,18,9.0,0,0,0,0,0,0,0,0
740,60,Adult,Postgraduate,Single,64108.0,1,2013-03-23,8,948,10,86,13,21,21,1099,4,6,9,11,5,26,6.5,0,0,0,0,0,0,0,0
741,57,Adult,Postgraduate,Married,34941.0,2,2013-03-06,26,39,2,25,4,3,24,97,2,3,0,3,8,6,3.0,0,0,0,0,0,0,0,0
742,64,Adult,Postgraduate,Single,48767.0,3,2014-01-01,79,28,1,21,3,0,10,63,3,2,1,3,5,6,2.0,0,0,0,0,0,0,0,0
743,35,Middle Age,Postgraduate,Married,38702.0,1,2013-08-01,71,13,11,24,13,8,40,109,2,3,0,4,6,7,3.5,0,0,0,0,0,0,0,0
744,50,Adult,Graduate,Married,82224.0,0,2014-01-25,83,307,26,360,138,31,40,902,1,6,9,5,3,20,20.0,0,0,0,1,0,0,0,1
745,61,Adult,Graduate,Married,83844.0,0,2013-05-12,57,901,31,345,75,31,191,1574,1,4,4,11,1,19,19.0,0,0,1,0,0,0,0,1
746,38,Middle Age,Postgraduate,Married,17003.0,1,2013-12-09,37,2,5,12,4,8,7,38,3,2,0,4,5,6,2.0,0,0,0,0,0,0,0,0
747,19,Young Adult,Graduate,Single,71163.0,0,2014-03-09,30,283,17,372,138,106,44,960,1,3,8,12,1,23,23.0,0,0,0,0,0,0,0,0
748,43,Middle Age,Graduate,Single,33697.0,1,2013-09-15,34,4,3,7,0,3,11,28,1,1,0,2,7,3,3.0,1,0,0,0,0,0,0,1
749,60,Adult,Postgraduate,Married,63564.0,0,2014-01-29,0,769,80,252,15,34,65,1215,1,10,10,7,6,27,27.0,1,0,0,0,0,0,1,2
750,41,Middle Age,Postgraduate,Married,83443.0,0,2013-12-31,89,518,42,742,55,56,84,1497,1,6,10,5,2,21,21.0,0,0,0,0,0,0,0,0
751,55,Adult,Postgraduate,Married,51518.0,1,2013-10-03,92,350,8,66,17,4,4,449,2,3,2,10,3,15,7.5,0,0,0,0,0,0,0,0
753,44,Middle Age,Graduate,Married,80952.0,0,2013-02-28,20,778,178,689,41,27,44,1757,1,8,5,11,8,24,24.0,0,1,1,1,0,0,1,4
754,35,Middle Age,Graduate,Married,75507.0,0,2014-05-02,56,709,93,374,104,80,80,1440,1,8,6,6,3,20,20.0,0,0,0,0,0,0,0,0
755,35,Middle Age,Postgraduate,Married,63855.0,0,2013-02-09,28,359,35,314,93,116,89,1006,1,7,3,13,4,23,23.0,0,0,0,0,0,0,0,0
756,40,Middle Age,Postgraduate,Married,62220.0,1,2012-08-11,55,799,12,375,16,12,12,1226,5,7,6,5,6,18,3.6,0,0,0,0,0,0,1,1
757,49,Adult,Graduate,Married,58512.0,1,2013-09-19,25,895,10,101,13,0,152,1171,5,3,4,8,8,15,3.0,0,0,0,0,0,0,0,0
758,34,Middle Age,Postgraduate,Married,40662.0,1,2013-03-15,0,40,2,23,0,4,23,92,2,2,1,3,4,6,3.0,0,0,0,0,0,0,0,0
759,55,Adult,Postgraduate,Married,38829.0,1,2014-04-06,86,76,0,7,0,0,16,99,1,3,2,2,5,7,7.0,0,0,0,0,0,0,0,0
760,32,Middle Age,Postgraduate,Married,35523.0,1,2013-10-03,8,11,5,22,12,5,11,66,2,3,0,3,7,6,3.0,0,0,0,0,0,0,0,0
761,47,Adult,Graduate,Single,79146.0,2,2014-04-24,33,245,16,223,21,43,16,564,2,8,1,8,6,17,8.5,0,0,0,0,0,0,0,0
762,25,Middle Age,Postgraduate,Married,78285.0,0,2013-10-28,13,647,107,391,175,67,40,1427,1,6,4,10,3,20,20.0,0,0,0,0,0,0,0,0
763,35,Middle Age,Postgraduate,Single,31626.0,1,2013-05-10,12,39,1,9,2,1,34,86,1,2,1,2,7,5,5.0,1,0,0,0,0,0,1,2
764,62,Adult,Graduate,Single,75127.0,0,2014-05-22,92,203,35,305,46,17,227,833,1,2,11,5,1,18,18.0,0,0,0,0,0,0,0,0
765,58,Adult,Graduate,Married,48726.0,1,2013-04-27,90,138,3,38,4,0,59,242,3,3,2,4,6,9,3.0,0,0,0,0,0,0,0,0
766,35,Middle Age,Graduate,Married,74985.0,0,2012-09-11,8,587,51,898,247,0,86,1869,1,3,6,7,2,16,16.0,0,0,0,0,0,0,0,0
767,25,Middle Age,Graduate,Married,67430.0,0,2012-09-05,6,595,97,291,127,133,121,1364,1,11,5,12,6,28,28.0,0,0,0,0,0,0,0,0
768,48,Adult,Postgraduate,Married,46891.0,1,2013-09-01,91,43,12,23,29,15,61,183,1,2,1,4,4,7,7.0,0,0,0,0,0,0,0,0
769,57,Adult,Postgraduate,Married,62058.0,1,2013-05-26,52,301,7,74,10,0,58,450,4,6,1,7,6,14,3.5,0,0,0,0,0,0,0,0
770,34,Middle Age,Graduate,Married,72063.0,1,2013-07-03,3,180,32,348,76,32,90,758,2,5,2,12,2,19,9.5,0,0,0,0,0,0,0,0
771,62,Adult,Postgraduate,Married,78939.0,0,2013-12-12,57,794,115,243,150,0,205,1507,1,8,5,6,3,19,19.0,0,0,0,0,0,0,0,0
772,48,Adult,Graduate,Single,42720.0,2,2013-04-24,9,392,5,91,28,26,112,654,8,7,3,7,8,17,2.125,0,0,0,0,0,0,1,1
773,41,Middle Age,Graduate,Married,33622.0,2,2013-04-13,22,39,1,22,3,4,12,81,3,2,0,4,7,6,2.0,0,0,0,0,0,0,0,0
774,55,Adult,Postgraduate,Married,6835.0,1,2012-12-08,76,107,2,12,2,2,12,137,0,0,0,1,20,1,inf,0,0,0,0,0,0,0,0
775,60,Adult,Graduate,Married,41452.0,2,2013-03-06,86,13,0,3,0,0,0,16,1,1,0,2,7,3,3.0,0,0,0,0,0,0,0,0
776,48,Adult,Postgraduate,Single,40760.0,1,2013-08-30,64,70,0,17,0,0,6,93,2,2,1,3,6,6,3.0,0,0,0,0,0,0,0,0
777,56,Adult,Postgraduate,Married,74250.0,0,2014-01-26,90,680,11,392,75,0,0,1158,1,2,11,4,1,17,17.0,0,0,0,0,0,0,0,0
778,58,Adult,Postgraduate,Single,51124.0,2,2013-12-18,79,26,1,11,0,1,4,43,2,1,0,3,3,4,2.0,0,0,0,0,0,0,0,0
779,42,Middle Age,Graduate,Single,72258.0,1,2013-09-12,28,522,0,522,227,120,134,1525,2,6,9,5,2,20,10.0,0,0,0,0,0,0,0,0
780,40,Middle Age,Postgraduate,Single,71466.0,0,2014-04-05,86,412,12,546,78,182,0,1230,1,4,4,10,1,18,18.0,0,0,0,0,0,0,0,0
781,38,Middle Age,Graduate,Married,36283.0,2,2014-04-14,42,6,5,5,8,0,5,29,2,1,0,3,4,4,2.0,0,0,0,0,0,0,0,0
782,44,Middle Age,Graduate,Single,20587.0,1,2014-05-11,39,2,3,6,4,1,9,25,1,1,1,2,7,4,4.0,0,0,0,0,0,0,0,0
783,42,Middle Age,Graduate,Married,30467.0,1,2014-03-19,8,1,3,8,2,5,5,24,1,1,0,2,7,3,3.0,0,0,0,0,0,0,0,0
784,41,Middle Age,Graduate,Married,31590.0,1,2013-06-18,40,6,2,15,6,6,3,38,1,1,0,3,8,4,4.0,0,0,0,0,0,0,0,0
785,26,Middle Age,Basic,Married,20425.0,1,2012-10-29,5,4,12,5,3,16,17,57,2,2,0,3,7,5,2.5,0,0,0,0,0,0,0,0
786,54,Adult,Postgraduate,Married,17144.0,2,2014-02-15,96,18,2,19,0,2,6,47,5,3,0,4,7,7,1.4,0,0,0,0,0,0,0,0
787,45,Adult,Postgraduate,Divorced,42564.0,1,2013-01-02,28,324,48,186,39,18,198,813,6,6,8,4,7,18,3.0,1,0,0,0,0,0,1,2
788,36,Middle Age,Postgraduate,Married,43783.0,1,2014-05-29,22,327,9,125,25,4,139,629,6,7,1,8,7,16,2.6666666666666665,1,0,0,0,0,0,0,1
789,36,Middle Age,Graduate,Divorced,40780.0,1,2012-09-08,30,229,27,71,13,3,34,377,4,7,1,5,9,13,3.25,0,0,0,0,0,0,0,0
790,68,Elderly,Postgraduate,Married,62847.0,0,2013-01-15,45,521,168,706,80,76,61,1612,1,3,6,4,2,13,13.0,0,0,0,0,0,0,0,0
791,55,Adult,Postgraduate,Married,82017.0,0,2012-11-07,58,184,23,446,30,23,23,729,1,5,4,7,2,16,16.0,0,1,1,1,0,0,1,4
792,63,Adult,Graduate,Single,16813.0,0,2013-07-19,49,4,8,11,12,2,13,50,1,2,0,3,7,5,5.0,1,0,0,0,0,0,0,1
793,35,Middle Age,Graduate,Married,51267.0,2,2013-10-29,37,183,2,64,7,2,12,270,4,3,3,5,4,11,2.75,0,0,0,0,0,0,0,0
794,52,Adult,Graduate,Single,46524.0,1,2013-04-05,70,31,19,35,26,14,52,177,2,1,1,5,3,7,3.5,0,0,0,0,0,0,0,0
795,51,Adult,Postgraduate,Single,45183.0,0,2013-01-20,33,219,3,60,12,9,12,315,1,4,1,7,7,12,12.0,0,1,0,0,0,0,0,1
796,60,Adult,Postgraduate,Married,70421.0,1,2014-06-28,98,479,28,136,75,14,35,767,3,10,3,7,6,20,6.666666666666667,0,0,0,0,0,0,0,0
797,47,Adult,Postgraduate,Divorced,60161.0,1,2012-10-23,17,584,44,212,46,8,177,1071,3,11,4,8,8,23,7.666666666666667,0,0,0,0,0,0,0,0
798,40,Middle Age,Graduate,Married,73926.0,0,2013-03-02,54,627,91,597,159,91,15,1580,1,6,5,12,3,23,23.0,0,0,0,0,0,0,0,0
799,45,Adult,Graduate,Married,19329.0,1,2013-12-14,39,24,1,16,12,2,5,60,3,4,0,3,8,7,2.3333333333333335,0,0,0,0,0,0,0,0
800,43,Middle Age,Postgraduate,Married,61872.0,1,2013-12-13,81,330,5,159,36,27,16,573,4,4,4,9,4,17,4.25,0,0,0,0,0,0,0,0
801,57,Adult,Graduate,Widow,46984.0,2,2013-03-26,71,19,1,10,2,1,8,41,1,1,0,3,5,4,4.0,0,0,0,0,0,0,0,0
802,62,Adult,Graduate,Married,34838.0,2,2013-01-19,62,28,23,29,29,14,47,170,3,2,1,4,6,7,2.3333333333333335,0,0,0,0,0,0,0,0
803,69,Elderly,Postgraduate,Single,82716.0,0,2013-11-05,8,606,148,228,15,148,22,1167,1,6,8,13,2,27,27.0,0,0,0,0,0,0,0,0
804,55,Adult,Graduate,Married,48192.0,0,2013-04-06,76,1039,43,204,153,58,29,1526,3,2,8,12,8,22,7.333333333333333,0,1,0,1,1,0,1,4
805,37,Middle Age,Postgraduate,Married,49681.0,2,2013-11-04,66,411,0,26,0,0,21,458,6,7,1,7,7,15,2.5,0,0,0,0,0,0,0,0
806,43,Middle Age,Postgraduate,Married,56850.0,1,2014-03-23,83,34,1,19,2,7,0,63,1,1,1,3,2,5,5.0,0,0,0,0,0,0,0,0
807,56,Adult,Graduate,Married,55267.0,1,2013-10-21,28,161,28,136,32,3,45,405,4,3,4,6,3,13,3.25,0,0,0,0,0,0,0,0
808,41,Middle Age,Graduate,Married,59666.0,2,2013-03-22,87,623,53,178,23,17,133,1027,7,3,2,8,8,13,1.8571428571428572,0,1,0,0,0,0,0,1
809,41,Middle Age,Graduate,Single,72504.0,1,2013-04-06,43,604,26,470,123,161,94,1478,2,5,9,6,2,20,10.0,0,0,0,0,0,0,0,0
810,32,Middle Age,Graduate,Married,26872.0,0,2013-10-16,0,3,10,8,3,16,32,72,1,1,1,2,6,4,4.0,0,0,0,0,0,0,0,0
811,41,Middle Age,Graduate,Single,21359.0,1,2013-04-20,1,12,2,17,6,1,10,48,2,2,0,3,8,5,2.5,0,0,0,0,0,0,1,1
812,39,Middle Age,Graduate,Single,73170.0,0,2014-05-31,1,184,174,256,50,30,32,726,1,5,4,6,2,15,15.0,0,0,0,0,0,0,0,0
813,58,Adult,Postgraduate,Married,52750.0,1,2013-02-04,72,393,0,239,90,69,69,860,6,5,7,9,4,21,3.5,0,0,0,0,0,0,0,0
814,27,Middle Age,Postgraduate,Married,91820.0,0,2013-11-23,72,410,73,747,76,161,30,1497,0,5,5,12,1,22,inf,0,0,0,0,0,0,0,0
815,44,Middle Age,Postgraduate,Married,65968.0,1,2014-05-12,12,376,9,83,19,4,4,495,2,5,4,7,3,16,8.0,0,0,0,0,0,0,0,0
816,38,Middle Age,Graduate,Married,30772.0,2,2014-03-12,89,7,2,4,2,1,4,20,1,1,0,2,6,3,3.0,0,0,0,0,0,0,0,0
817,58,Adult,Graduate,Single,22507.0,0,2012-11-24,67,68,0,226,51,157,68,570,3,10,2,4,9,16,5.333333333333333,0,0,0,0,0,0,0,0
818,42,Middle Age,Graduate,Married,65685.0,1,2014-03-29,54,642,14,49,0,7,57,769,1,9,2,9,5,20,20.0,0,0,0,0,0,0,0,0
819,35,Middle Age,Postgraduate,Married,25804.0,1,2013-09-01,34,8,7,9,13,6,12,55,2,2,0,3,8,5,2.5,0,0,0,0,0,0,0,0
820,33,Middle Age,Postgraduate,Single,76412.0,0,2013-05-05,15,840,53,804,23,71,17,1808,1,5,4,8,3,17,17.0,0,0,1,1,0,0,1,3
821,41,Middle Age,Graduate,Married,22063.0,1,2013-08-08,43,7,10,13,3,11,11,55,2,2,0,3,7,5,2.5,0,0,0,0,0,0,0,0
822,53,Adult,Graduate,Single,57091.0,0,2014-06-15,0,464,5,64,7,0,37,577,1,7,3,7,5,17,17.0,0,0,0,0,1,0,1,2
825,54,Adult,Postgraduate,Divorced,78353.0,1,2013-04-16,51,752,122,476,39,153,34,1576,1,10,2,11,8,23,23.0,0,0,0,0,0,0,0,0
826,59,Adult,Graduate,Married,93404.0,3,2013-05-07,97,1279,15,287,20,0,15,1616,3,3,4,7,5,14,4.666666666666667,0,1,1,0,0,0,0,2
827,51,Adult,Graduate,Divorced,37859.0,3,2013-01-12,75,22,1,8,2,1,2,36,2,1,0,3,8,4,2.0,0,0,0,0,0,0,0,0
828,55,Adult,Postgraduate,Widow,80995.0,1,2013-05-11,83,860,28,409,73,56,56,1482,1,8,9,4,4,21,21.0,0,0,0,0,0,0,0,0
829,30,Middle Age,Graduate,Married,16529.0,1,2014-03-01,23,3,0,5,13,0,1,22,1,1,0,3,6,4,4.0,0,0,0,0,0,0,0,0
830,37,Middle Age,Postgraduate,Divorced,55412.0,2,2013-11-22,65,10,5,28,11,1,8,63,1,2,0,3,5,5,5.0,0,0,0,0,0,0,0,0
831,20,Young Adult,Graduate,Single,48789.0,0,2012-09-10,94,351,16,156,7,5,145,680,1,6,4,7,6,17,17.0,0,0,0,0,0,0,0,0
832,46,Adult,Postgraduate,Married,56575.0,2,2013-05-05,42,421,5,90,0,16,10,542,3,7,3,7,5,17,5.666666666666667,0,0,0,0,0,0,0,0
833,33,Middle Age,Postgraduate,Married,25130.0,1,2013-10-02,10,2,5,7,0,18,18,50,2,2,0,3,7,5,2.5,0,0,0,0,0,0,0,0
834,46,Adult,Graduate,Married,35441.0,2,2013-02-14,94,25,1,9,2,1,1,39,2,1,0,3,8,4,2.0,0,0,0,0,0,0,0,0
835,57,Adult,Graduate,Married,71391.0,1,2013-03-29,50,336,123,274,46,123,141,1043,5,6,5,12,3,23,4.6,0,0,0,0,0,0,0,0
836,41,Middle Age,Postgraduate,Single,49494.0,1,2013-04-25,46,191,9,97,0,6,82,385,2,6,1,5,7,12,6.0,0,0,0,0,0,0,0,0
837,32,Middle Age,Graduate,Divorced,81702.0,0,2012-09-23,98,563,50,774,28,31,187,1633,1,7,7,12,3,26,26.0,0,0,0,0,0,0,0,0
838,33,Middle Age,Postgraduate,Single,45889.0,1,2013-07-02,42,31,0,6,0,1,8,46,1,1,0,3,6,4,4.0,0,0,0,0,0,0,0,0
839,37,Middle Age,Graduate,Single,56628.0,1,2014-03-21,30,479,5,82,7,17,171,761,2,7,6,5,5,18,9.0,1,0,0,0,0,0,0,1
840,63,Adult,Graduate,Married,34026.0,2,2013-08-05,11,18,6,15,12,8,17,76,3,2,1,3,5,6,2.0,0,0,0,0,0,0,0,0
841,38,Middle Age,Graduate,Married,40049.0,1,2012-11-29,61,91,65,52,10,44,28,290,3,3,2,6,5,11,3.6666666666666665,0,0,0,0,0,0,0,0
842,26,Middle Age,Graduate,Single,34176.0,1,2014-05-12,12,5,7,24,19,14,20,89,4,3,0,4,6,7,1.75,0,0,0,0,0,0,0,0
843,31,Middle Age,Graduate,Married,19419.0,1,2012-11-10,76,2,14,28,16,3,7,70,4,4,0,3,9,7,1.75,0,0,0,0,0,0,0,0
844,53,Adult,Postgraduate,Married,82504.0,0,2013-07-27,2,362,50,431,134,35,54,1066,1,3,6,7,1,16,16.0,0,0,0,0,0,0,0,0
845,44,Middle Age,Graduate,Married,81205.0,0,2014-01-13,43,724,74,929,97,55,130,2009,1,5,6,7,2,18,18.0,1,0,1,0,1,0,1,4
846,21,Young Adult,Postgraduate,Single,61618.0,0,2012-09-29,27,605,91,399,0,45,205,1345,2,3,6,8,3,17,8.5,0,0,0,0,0,0,0,0
847,56,Adult,Postgraduate,Single,55284.0,1,2012-12-24,60,547,7,140,0,7,63,764,3,7,5,8,5,20,6.666666666666667,0,0,0,0,0,0,0,0
848,50,Adult,Graduate,Single,49980.0,1,2013-10-23,79,104,1,54,13,9,14,195,2,3,1,5,5,9,4.5,0,0,0,0,0,0,0,0
849,33,Middle Age,Graduate,Married,15072.0,2,2013-05-10,96,8,2,15,0,10,18,53,4,3,1,3,5,7,1.75,0,0,0,0,0,0,0,0
850,39,Middle Age,Graduate,Single,49166.0,1,2013-06-13,17,224,2,25,7,0,110,368,2,5,3,3,6,11,5.5,0,0,0,0,0,0,0,0
852,55,Adult,Postgraduate,Married,82347.0,0,2012-11-06,38,556,54,845,202,133,63,1853,1,7,7,10,3,24,24.0,1,0,0,1,0,0,0,2
853,48,Adult,Postgraduate,Married,30843.0,2,2014-05-26,43,24,0,2,0,0,9,35,2,1,1,2,5,4,2.0,1,0,0,0,0,0,0,1
854,40,Middle Age,Postgraduate,Married,46374.0,1,2014-03-17,1,408,0,21,0,0,17,446,3,7,1,7,8,15,5.0,0,1,0,1,0,0,1,3
855,34,Middle Age,Graduate,Single,60474.0,1,2013-04-01,25,265,199,303,234,9,170,1180,7,10,2,12,7,24,3.4285714285714284,0,0,0,0,0,0,0,0
856,41,Middle Age,Postgraduate,Married,38576.0,1,2014-03-04,2,34,0,7,0,0,0,41,1,1,0,3,7,4,4.0,0,0,0,0,0,0,0,0
857,28,Middle Age,Graduate,Married,55357.0,2,2013-02-19,66,374,64,116,84,25,64,727,3,6,2,11,5,19,6.333333333333333,0,0,0,0,0,0,0,0
858,46,Adult,Graduate,Married,37758.0,2,2012-10-04,49,27,2,10,0,0,1,40,2,1,0,3,8,4,2.0,0,0,0,0,0,0,0,0
859,24,Young Adult,Postgraduate,Married,85710.0,0,2013-05-05,5,600,20,350,29,30,33,1062,1,6,9,10,2,25,25.0,0,0,1,0,0,0,0,1
860,45,Adult,Graduate,Married,23228.0,1,2014-01-26,71,13,2,18,6,1,0,40,2,2,0,3,8,5,2.5,0,0,0,0,0,0,0,0
861,45,Adult,Postgraduate,Married,44602.0,2,2014-02-15,35,167,2,89,0,0,34,292,6,6,1,4,8,11,1.8333333333333333,0,0,0,0,0,0,0,0
862,26,Middle Age,Graduate,Married,7500.0,0,2013-01-09,94,0,2,3,4,1,5,15,1,0,0,3,6,3,3.0,0,0,0,0,0,0,0,0
863,23,Young Adult,Postgraduate,Married,38683.0,1,2012-10-04,80,46,35,69,84,41,66,341,6,4,1,6,7,11,1.8333333333333333,0,0,0,0,0,0,0,0
864,38,Middle Age,Postgraduate,Single,49514.0,1,2013-12-17,61,88,39,78,58,13,93,369,2,6,1,4,7,11,5.5,0,0,0,0,0,0,0,0
865,40,Middle Age,Postgraduate,Married,57906.0,1,2013-06-11,29,243,11,119,10,3,15,401,3,4,2,8,4,14,4.666666666666667,0,0,0,0,0,0,0,0
866,47,Adult,Postgraduate,Single,43456.0,1,2013-03-26,0,275,11,68,25,7,7,393,3,5,1,8,5,14,4.666666666666667,0,0,0,0,0,0,0,0
867,27,Middle Age,Postgraduate,Single,19485.0,2,2013-09-24,80,6,0,4,0,0,0,10,1,1,0,2,7,3,3.0,0,0,0,0,0,0,0,0
868,35,Middle Age,Graduate,Married,53172.0,1,2013-05-06,54,121,62,90,68,20,125,486,3,2,3,8,3,13,4.333333333333333,0,0,0,0,0,0,0,0
869,33,Middle Age,Graduate,Married,30545.0,1,2012-10-17,71,4,12,15,19,7,12,69,2,2,0,3,7,5,2.5,0,0,0,0,0,0,0,0
870,30,Middle Age,Postgraduate,Married,70123.0,0,2013-09-28,27,1308,0,396,23,0,0,1727,1,5,7,4,3,16,16.0,0,1,0,0,1,0,0,2
871,55,Adult,Graduate,Single,62450.0,1,2014-01-06,61,515,47,267,62,66,38,995,2,5,5,4,3,14,7.0,0,1,0,0,0,0,0,1
872,38,Middle Age,Graduate,Married,21675.0,1,2014-06-11,55,4,0,16,17,4,4,45,3,4,0,3,7,7,2.3333333333333335,0,0,0,0,0,0,0,0
873,33,Middle Age,Postgraduate,Single,42395.0,2,2014-04-04,35,48,13,57,24,15,25,182,4,3,1,4,7,8,2.0,0,0,0,0,0,0,0,0
874,35,Middle Age,Postgraduate,Married,61346.0,1,2013-10-06,34,562,58,168,43,16,142,989,1,5,7,10,3,22,22.0,0,0,0,0,0,0,0,0
875,60,Adult,Graduate,Married,80812.0,0,2013-09-17,95,769,22,500,210,143,33,1677,1,4,8,5,2,17,17.0,1,0,1,1,0,0,0,3
876,42,Middle Age,Postgraduate,Divorced,42835.0,2,2013-06-30,64,379,4,93,12,9,98,595,7,6,6,4,6,16,2.2857142857142856,0,0,0,0,0,0,0,0
877,30,Middle Age,Graduate,Married,39922.0,1,2013-02-14,30,29,12,59,19,1,36,156,2,3,0,4,8,7,3.5,0,0,0,0,0,0,0,0
878,58,Adult,Postgraduate,Single,86424.0,0,2014-04-05,12,387,68,569,89,45,68,1226,1,6,9,12,1,27,27.0,0,0,0,0,0,0,0,0
879,35,Middle Age,Postgraduate,Married,17117.0,1,2013-01-17,96,12,23,38,30,18,7,128,4,3,1,3,9,7,1.75,0,0,0,0,0,0,0,0
880,42,Middle Age,Graduate,Single,24762.0,1,2014-02-10,16,6,10,12,3,15,40,86,3,3,1,2,8,6,2.0,1,0,0,0,0,0,1,2
881,37,Middle Age,Graduate,Married,35797.0,1,2012-10-16,16,27,1,14,4,1,21,68,2,2,0,3,8,5,2.5,0,0,0,0,0,0,0,0
882,38,Middle Age,Graduate,Divorced,36627.0,2,2013-07-23,78,9,1,5,0,0,1,16,1,0,0,3,5,3,3.0,0,0,0,0,0,0,0,0
883,33,Middle Age,Postgraduate,Married,51111.0,2,2014-06-19,83,22,0,19,6,5,3,55,2,2,0,3,6,5,2.5,0,0,0,0,0,0,0,0
885,43,Middle Age,Postgraduate,Married,82072.0,0,2013-07-02,67,889,55,685,168,92,129,2018,1,3,2,13,1,18,18.0,0,0,0,0,0,0,0,0
886,59,Adult,Postgraduate,Single,46231.0,3,2012-11-26,87,189,2,55,0,5,12,263,4,6,1,4,9,11,2.75,0,0,0,0,0,0,0,0
887,54,Adult,Graduate,Married,42243.0,2,2013-12-11,34,48,0,2,0,0,5,55,2,2,0,3,7,5,2.5,0,0,0,0,0,0,0,0
888,51,Adult,Graduate,Married,51195.0,2,2013-04-01,46,230,14,156,82,24,58,564,8,9,2,5,8,16,2.0,0,0,0,0,0,0,0,0
889,35,Middle Age,Postgraduate,Single,68092.0,0,2013-12-16,7,852,60,207,78,36,48,1281,2,2,6,10,5,18,9.0,0,0,0,0,0,0,0,0
890,40,Middle Age,Graduate,Married,31814.0,1,2013-02-09,73,35,3,20,4,1,20,83,2,2,0,3,9,5,2.5,1,0,0,0,0,0,0,1
891,47,Adult,Postgraduate,Widow,51390.0,2,2012-09-08,54,205,20,47,23,2,56,353,6,5,2,5,5,12,2.0,0,0,0,0,0,0,0,0
892,31,Middle Age,Graduate,Married,76630.0,0,2014-01-14,93,255,31,446,40,56,175,1003,1,3,10,11,1,24,24.0,0,0,0,0,0,0,0,0
893,23,Young Adult,Basic,Single,26868.0,1,2014-04-30,52,0,0,1,8,3,2,14,1,1,0,2,7,3,3.0,0,0,0,0,0,0,0,0
895,40,Middle Age,Postgraduate,Single,55260.0,1,2012-12-12,81,825,8,53,11,0,242,1139,2,8,10,5,6,23,11.5,0,0,0,0,0,0,0,0
896,57,Adult,Graduate,Married,64090.0,1,2013-08-07,8,316,58,161,76,51,135,797,1,6,9,4,5,19,19.0,0,0,0,0,0,0,1,1
897,56,Adult,Graduate,Divorced,78331.0,1,2014-01-23,97,756,138,354,160,169,61,1638,2,10,6,7,4,23,11.5,0,0,0,0,0,0,0,0
898,39,Middle Age,Postgraduate,Married,37087.0,1,2013-08-11,50,194,55,134,15,0,3,401,3,4,2,8,6,14,4.666666666666667,0,0,0,0,0,0,0,0
899,27,Middle Age,Graduate,Divorced,21846.0,1,2013-10-22,38,7,17,18,6,10,26,84,4,4,0,3,8,7,1.75,0,0,0,0,0,0,0,0
900,55,Adult,Graduate,Married,81320.0,0,2013-02-06,61,183,33,493,59,103,57,928,1,4,3,10,2,17,17.0,0,0,0,0,0,0,0,0
901,43,Middle Age,Graduate,Divorced,54137.0,1,2013-08-16,46,171,0,11,0,1,20,203,2,4,1,4,6,9,4.5,0,0,0,0,0,0,0,0
902,46,Adult,Graduate,Married,66825.0,0,2013-07-14,73,243,101,405,29,40,40,858,1,4,5,6,2,15,15.0,0,0,0,0,0,0,0,0
903,40,Middle Age,Graduate,Married,57100.0,0,2013-12-04,19,181,21,69,39,3,96,409,1,3,3,6,3,12,12.0,0,0,0,0,0,0,0,0
904,44,Middle Age,Graduate,Married,58917.0,3,2013-03-24,10,151,7,89,0,7,28,282,5,4,1,6,5,11,2.2,0,0,0,0,0,0,0,0
905,37,Middle Age,Graduate,Single,85072.0,0,2014-04-09,94,494,92,391,194,11,241,1423,1,3,4,10,0,17,17.0,0,0,0,0,0,0,0,0
906,52,Adult,Graduate,Single,86429.0,0,2013-11-21,10,464,28,873,29,18,37,1449,0,7,4,7,2,18,inf,0,0,0,1,0,0,1,2
907,42,Middle Age,Graduate,Widow,45684.0,1,2013-12-02,37,5,1,5,10,0,7,28,1,1,0,2,7,3,3.0,0,0,0,0,0,0,0,0
908,40,Middle Age,Graduate,Married,47889.0,1,2014-01-04,94,29,0,29,0,5,4,67,1,2,0,3,5,5,5.0,0,0,0,0,0,0,0,0
